Gün,Mağaza,Lokasyon,Kod,SatıcıÜrünAdı,ANAGRUP,ALTGRUP,URUNCESIDI,SatışMiktarı
7-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
8-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
8-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
8-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,11
9-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
9-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
10-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
11-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
11-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
11-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
12-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
12-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
13-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,3
13-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
14-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
15-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
15-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
15-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,17
16-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,5
16-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
17-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
17-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
18-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
18-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
19-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,14
20-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
21-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
21-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
21-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
22-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
22-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
22-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
23-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
23-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,3
23-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
24-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
24-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
25-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
25-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
26-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
26-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
27-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
27-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
27-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
28-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
28-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
28-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,10
29-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
29-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
30-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
30-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,3
30-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
31-10-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
31-10-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
31-10-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
1-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
1-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
2-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
2-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
3-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,4
3-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
4-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
4-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
4-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
5-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
5-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
6-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
7-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
7-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,11
8-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
8-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,8
9-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
9-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
10-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
10-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,8
11-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
11-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
12-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
12-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
13-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
13-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
14-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
14-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
14-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
15-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,3
15-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
16-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
16-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
17-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
17-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
18-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
18-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,9
19-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
19-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
19-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
20-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,3
20-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,9
21-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
21-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
21-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
22-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
23-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
23-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
23-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,8
24-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
24-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
24-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,8
25-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
25-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
26-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
26-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
26-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,8
27-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
27-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,8
28-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
28-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
28-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
29-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
29-11-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
29-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
30-11-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
30-11-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
1-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
2-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
2-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
3-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
3-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,8
4-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
4-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
5-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
5-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
6-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
6-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
7-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
7-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
8-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
8-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
9-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,4
9-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
9-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
10-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,3
10-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
11-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
11-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
12-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
12-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
13-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
14-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
14-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
15-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
15-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
15-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
16-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,3
16-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
16-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
17-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
17-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
17-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
18-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
18-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,3
18-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
19-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
19-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,10
20-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,3
20-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
20-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
21-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
21-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
21-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
22-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
22-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
23-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
23-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
24-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
24-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,9
25-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
25-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
26-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,3
26-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,0
26-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
27-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
27-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
28-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
28-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,9
29-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
29-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
30-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
31-12-2016,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
31-12-2016,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
31-12-2016,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,12
1-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
1-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
2-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
3-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
4-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
4-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
5-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
6-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
7-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
7-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,8
8-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
8-1-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
8-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
9-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
10-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
10-1-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
10-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
11-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
12-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,3
13-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,3
13-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
14-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
15-1-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
15-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
16-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
17-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
17-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
18-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
18-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
19-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
19-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
20-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
20-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
21-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,5
21-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,6
22-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
24-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
24-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
25-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
26-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
27-1-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
28-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
28-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
29-1-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
29-1-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
29-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
30-1-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
31-1-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
1-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
2-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
3-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
4-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
5-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
5-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,3
5-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
6-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
6-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
8-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
9-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
9-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
9-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
10-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
10-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
11-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
11-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,3
11-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,5
12-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
12-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
13-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
13-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
14-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
14-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
15-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,3
15-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
16-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
16-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,4
18-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
18-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
18-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
19-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
19-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
19-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
20-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
20-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,5
20-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
21-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
22-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
22-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
22-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,3
23-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
23-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,2
24-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
25-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,1
25-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
25-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,7
26-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,2
27-2-2017,Magaza_5,Avcılar,31001045,L,anagrup1,alt-grup-2,cesit-2,1
27-2-2017,Magaza_5,Avcılar,35000313,M,anagrup1,alt-grup-3,cesit-2,1
28-2-2017,Magaza_5,Avcılar,35000212,K,anagrup,alt-grup-1,cesit-1,2
